T,Simulink
6.585,8.5125
6.586,8.5126
6.587,8.5127
6.588,8.5128
6.589,8.5129
6.59,8.513
6.591,8.5131
6.592,8.5132
6.593,8.5133
6.594,8.5134
6.595,8.5135
6.596,8.5136
6.597,8.5137
6.598,8.5138
6.599,8.5139
6.6,8.514
6.601,8.5141
6.602,8.5142
6.603,8.5143
6.604,8.5144
6.605,8.5145
6.606,8.5146
6.607,8.5147
6.608,8.5148
6.609,8.5149
6.61,8.515
6.611,8.5151
6.612,8.5152
6.613,8.5153
6.614,8.5154
6.615,8.5155
6.616,8.5156
6.617,8.5157
6.618,8.5158
6.619,8.5159
6.62,8.516
6.621,8.5161
6.622,8.5162
6.623,8.5163
6.624,8.5164
6.625,8.5165
6.626,8.5166
6.627,8.5167
6.628,8.5168
6.629,8.5169
6.63,8.517
6.631,8.5171
6.632,8.5172
6.633,8.5173
6.634,8.5174
6.635,8.5175
6.636,8.5176
6.637,8.5177
6.638,8.5178
6.639,8.5179
6.64,8.518
6.641,8.5181
6.642,8.5182
6.643,8.5183
6.644,8.5184
6.645,8.5185
6.646,8.5186
6.647,8.5187
6.648,8.5188
6.649,8.5189
6.65,8.519
6.651,8.5191
6.652,8.5192
6.653,8.5193
6.654,8.5194
6.655,8.5195
6.656,8.5196
6.657,8.5197
6.658,8.5198
6.659,8.5199
6.66,8.52
6.661,8.5201
6.662,8.5202
6.663,8.5203
6.664,8.5204
6.665,8.5205
6.666,8.5206
6.667,8.5207
6.668,8.5208
6.669,8.5209
6.67,8.521
6.671,8.5211
6.672,8.5212
6.673,8.5213
6.674,8.5214
6.675,8.5215
6.676,8.5216
6.677,8.5217
6.678,8.5218
6.679,8.5219
6.68,8.522
6.681,8.5221
6.682,8.5222
6.683,8.5223
6.684,8.5224
6.685,8.5225
6.686,8.5226
6.687,8.5227
6.688,8.5228
6.689,8.5229
6.69,8.523
6.691,8.5231
6.692,8.5232
6.693,8.5233
6.694,8.5234
6.695,8.5235
6.696,8.5236
6.697,8.5237
6.698,8.5238
6.699,8.5239
6.7,8.524
6.701,8.5241
6.702,8.5242
6.703,8.5243
6.704,8.5244
6.705,8.5245
6.706,8.5246
6.707,8.5247
6.708,8.5248
6.709,8.5249
6.71,8.525
6.711,8.5251
6.712,8.5252
6.713,8.5253
6.714,8.5254
6.715,8.5255
6.716,8.5256
6.717,8.5257
6.718,8.5258
6.719,8.5259
6.72,8.526
6.721,8.5261
6.722,8.5262
6.723,8.5263
6.724,8.5264
6.725,8.5265
6.726,8.5266
6.727,8.5267
6.728,8.5268
6.729,8.5269
6.73,8.527
6.731,8.5271
6.732,8.5272
6.733,8.5273
6.734,8.5274
6.735,8.5275
6.736,8.5276
6.737,8.5277
6.738,8.5278
6.739,8.5279
6.74,8.528
6.741,8.5281
6.742,8.5282
6.743,8.5283
6.744,8.5284
6.745,8.5285
6.746,8.5286
6.747,8.5287
6.748,8.5288
6.749,8.5289
6.75,8.529
6.751,8.5291
6.752,8.5292
6.753,8.5293
6.754,8.5294
6.755,8.5295
6.756,8.5296
6.757,8.5297
6.758,8.5298
6.759,8.5299
6.76,8.53
6.761,8.5301
6.762,8.5302
6.763,8.5303
6.764,8.5304
6.765,8.5305
6.766,8.5306
6.767,8.5307
6.768,8.5308
6.769,8.5309
6.77,8.531
6.771,8.5311
6.772,8.5312
6.773,8.5313
6.774,8.5314
6.775,8.5315
6.776,8.5316
6.777,8.5317
6.778,8.5318
6.779,8.5319
6.78,8.532
6.781,8.5321
6.782,8.5322
6.783,8.5323
6.784,8.5324
6.785,8.5325
6.786,8.5326
6.787,8.5327
6.788,8.5328
6.789,8.5329
6.79,8.533
6.791,8.5331
6.792,8.5332
6.793,8.5333
6.794,8.5334
6.795,8.5335
6.796,8.5336
6.797,8.5337
6.798,8.5338
6.799,8.5339
6.8,8.534
6.801,8.5341
6.802,8.5342
6.803,8.5343
6.804,8.5344
6.805,8.5345
6.806,8.5346
6.807,8.5347
6.808,8.5348
6.809,8.5349
6.81,8.535
6.811,8.5351
6.812,8.5352
6.813,8.5353
6.814,8.5354
6.815,8.5355
6.816,8.5356
6.817,8.5357
6.818,8.5358
6.819,8.5359
6.82,8.536
6.821,8.5361
6.822,8.5362
6.823,8.5363
6.824,8.5364
6.825,8.5365
6.826,8.5366
6.827,8.5367
6.828,8.5368
6.829,8.5369
6.83,8.537
6.831,8.5371
6.832,8.5372
6.833,8.5373
6.834,8.5374
6.835,8.5375
6.836,8.5376
6.837,8.5377
6.838,8.5378
6.839,8.5379
6.84,8.538
6.841,8.5381
6.842,8.5382
6.843,8.5383
6.844,8.5384
6.845,8.5385
6.846,8.5386
6.847,8.5387
6.848,8.5388
6.849,8.5389
6.85,8.539
6.851,8.5391
6.852,8.5392
6.853,8.5393
6.854,8.5394
6.855,8.5395
6.856,8.5396
6.857,8.5397
6.858,8.5398
6.859,8.5399
6.86,8.54
6.861,8.5401
6.862,8.5402
6.863,8.5403
6.864,8.5404
6.865,8.5405
6.866,8.5406
6.867,8.5407
6.868,8.5408
6.869,8.5409
6.87,8.541
6.871,8.5411
6.872,8.5412
6.873,8.5413
6.874,8.5414
6.875,8.5415
6.876,8.5416
6.877,8.5417
6.878,8.5418
6.879,8.5419
6.88,8.542
6.881,8.5421
6.882,8.5422
6.883,8.5423
6.884,8.5424
6.885,8.5425
6.886,8.5426
6.887,8.5427
6.888,8.5428
6.889,8.5429
6.89,8.543
6.891,8.5431
6.892,8.5432
6.893,8.5433
6.894,8.5434
6.895,8.5435
6.896,8.5436
6.897,8.5437
6.898,8.5438
6.899,8.5439
6.9,8.544
6.901,8.5441
6.902,8.5442
6.903,8.5443
6.904,8.5444
6.905,8.5445
6.906,8.5446
6.907,8.5447
6.908,8.5448
6.909,8.5449
6.91,8.545
6.911,8.5451
6.912,8.5452
6.913,8.5453
6.914,8.5454
6.915,8.5455
6.916,8.5456
6.917,8.5457
6.918,8.5458
6.919,8.5459
6.92,8.546
6.921,8.5461
6.922,8.5462
6.923,8.5463
6.924,8.5464
6.925,8.5465
6.926,8.5466
6.927,8.5467
6.928,8.5468
6.929,8.5469
6.93,8.547
6.931,8.5471
6.932,8.5472
6.933,8.5473
6.934,8.5474
6.935,8.5475
6.936,8.5476
6.937,8.5477
6.938,8.5478
6.939,8.5479
6.94,8.548
6.941,8.5481
6.942,8.5482
6.943,8.5483
6.944,8.5484
6.945,8.5485
6.946,8.5486
6.947,8.5487
6.948,8.5488
6.949,8.5489
6.95,8.549
6.951,8.5491
6.952,8.5492
6.953,8.5493
6.954,8.5494
6.955,8.5495
6.956,8.5496
6.957,8.5497
6.958,8.5498
6.959,8.5499
6.96,8.55
6.961,8.5501
6.962,8.5502
6.963,8.5503
6.964,8.5504
6.965,8.5505
6.966,8.5506
6.967,8.5507
6.968,8.5508
6.969,8.5509
6.97,8.551
6.971,8.5511
6.972,8.5512
6.973,8.5513
6.974,8.5514
6.975,8.5515
6.976,8.5516
6.977,8.5517
6.978,8.5518
6.979,8.5519
6.98,8.552
6.981,8.5521
6.982,8.5522
6.983,8.5523
6.984,8.5524
6.985,8.5525
6.986,8.5526
6.987,8.5527
6.988,8.5528
6.989,8.5529
6.99,8.553
6.991,8.5531
6.992,8.5532
6.993,8.5533
6.994,8.5534
6.995,8.5535
6.996,8.5536
6.997,8.5537
6.998,8.5538
6.999,8.5539
7,8.554
7.001,8.5541
7.002,8.5542
7.003,8.5543
7.004,8.5544
7.005,8.5545
7.006,8.5546
7.007,8.5547
7.008,8.5548
7.009,8.5549
7.01,8.555
7.011,8.5551
7.012,8.5552
7.013,8.5553
7.014,8.5554
7.015,8.5555
7.016,8.5556
7.017,8.5557
7.018,8.5558
7.019,8.5559
7.02,8.556
7.021,8.5561
7.022,8.5562
7.023,8.5563
7.024,8.5564
7.025,8.5565
7.026,8.5566
7.027,8.5567
7.028,8.5568
7.029,8.5569
7.03,8.557
7.031,8.5571
7.032,8.5572
7.033,8.5573
7.034,8.5574
7.035,8.5575
7.036,8.5576
7.037,8.5577
7.038,8.5578
7.039,8.5579
7.04,8.558
7.041,8.5581
7.042,8.5582
7.043,8.5583
7.044,8.5584
7.045,8.5585
7.046,8.5586
7.047,8.5587
7.048,8.5588
7.049,8.5589
7.05,8.559
7.051,8.5591
7.052,8.5592
7.053,8.5593
7.054,8.5594
7.055,8.5595
7.056,8.5596
7.057,8.5597
7.058,8.5598
7.059,8.5599
7.06,8.56
7.061,8.5601
7.062,8.5602
7.063,8.5603
7.064,8.5604
7.065,8.5605
7.066,8.5606
7.067,8.5607
7.068,8.5608
7.069,8.5609
7.07,8.561
7.071,8.5611
7.072,8.5612
7.073,8.5613
7.074,8.5614
7.075,8.5615
7.076,8.5616
7.077,8.5617
7.078,8.5618
7.079,8.5619
7.08,8.562
7.081,8.5621
7.082,8.5622
7.083,8.5623
7.084,8.5624
7.085,8.5625
7.086,8.5626
7.087,8.5627
7.088,8.5628
7.089,8.5629
7.09,8.563
7.091,8.5631
7.092,8.5632
7.093,8.5633
7.094,8.5634
7.095,8.5635
7.096,8.5636
7.097,8.5637
7.098,8.5638
7.099,8.5639
7.1,8.564
7.101,8.5641
7.102,8.5642
7.103,8.5643
7.104,8.5644
7.105,8.5645
7.106,8.5646
7.107,8.5647
7.108,8.5648
7.109,8.5649
7.11,8.565
7.111,8.5651
7.112,8.5652
7.113,8.5653
7.114,8.5654
7.115,8.5655
7.116,8.5656
7.117,8.5657
7.118,8.5658
7.119,8.5659
7.12,8.566
7.121,8.5661
7.122,8.5662
7.123,8.5663
7.124,8.5664
7.125,8.5665
7.126,8.5666
7.127,8.5667
7.128,8.5668
7.129,8.5669
7.13,8.567
7.131,8.5671
7.132,8.5672
7.133,8.5673
7.134,8.5674
7.135,8.5675
7.136,8.5676
7.137,8.5677
7.138,8.5678
7.139,8.5679
7.14,8.568
7.141,8.5681
7.142,8.5682
7.143,8.5683
7.144,8.5684
7.145,8.5685
7.146,8.5686
7.147,8.5687
7.148,8.5688
7.149,8.5689
7.15,8.569
7.151,8.5691
7.152,8.5692
7.153,8.5693
7.154,8.5694
7.155,8.5695
7.156,8.5696
7.157,8.5697
7.158,8.5698
7.159,8.5699
7.16,8.57
7.161,8.5701
7.162,8.5702
7.163,8.5703
7.164,8.5704
7.165,8.5705
7.166,8.5706
7.167,8.5707
7.168,8.5708
7.169,8.5709
7.17,8.571
7.171,8.5711
7.172,8.5712
7.173,8.5713
7.174,8.5714
7.175,8.5715
7.176,8.5716
7.177,8.5717
7.178,8.5718
7.179,8.5719
7.18,8.572
7.181,8.5721
7.182,8.5722
7.183,8.5723
7.184,8.5724
7.185,8.5725
7.186,8.5726
7.187,8.5727
7.188,8.5728
7.189,8.5729
7.19,8.573
7.191,8.5731
7.192,8.5732
7.193,8.5733
7.194,8.5734
7.195,8.5735
7.196,8.5736
7.197,8.5737
7.198,8.5738
7.199,8.5739
7.2,8.574
7.201,8.5741
7.202,8.5742
7.203,8.5743
7.204,8.5744
7.205,8.5745
7.206,8.5746
7.207,8.5747
7.208,8.5748
7.209,8.5749
7.21,8.575
7.211,8.5751
7.212,8.5752
7.213,8.5753
7.214,8.5754
7.215,8.5755
7.216,8.5756
7.217,8.5757
7.218,8.5758
7.219,8.5759
7.22,8.576
7.221,8.5761
7.222,8.5762
7.223,8.5763
7.224,8.5764
7.225,8.5765
7.226,8.5766
7.227,8.5767
7.228,8.5768
7.229,8.5769
7.23,8.577
7.231,8.5771
7.232,8.5772
7.233,8.5773
7.234,8.5774
7.235,8.5775
7.236,8.5776
7.237,8.5777
7.238,8.5778
7.239,8.5779
7.24,8.578
7.241,8.5781
7.242,8.5782
7.243,8.5783
7.244,8.5784
7.245,8.5785
7.246,8.5786
7.247,8.5787
7.248,8.5788
7.249,8.5789
7.25,8.579
7.251,8.5791
7.252,8.5792
7.253,8.5793
7.254,8.5794
7.255,8.5795
7.256,8.5796
7.257,8.5797
7.258,8.5798
7.259,8.5799
7.26,8.58
7.261,8.5801
7.262,8.5802
7.263,8.5803
7.264,8.5804
7.265,8.5805
7.266,8.5806
7.267,8.5807
7.268,8.5808
7.269,8.5809
7.27,8.581
7.271,8.5811
7.272,8.5812
7.273,8.5813
7.274,8.5814
7.275,8.5815
7.276,8.5816
7.277,8.5817
7.278,8.5818
7.279,8.5819
7.28,8.582
7.281,8.5821
7.282,8.5822
7.283,8.5823
7.284,8.5824
7.285,8.5825
7.286,8.5826
7.287,8.5827
7.288,8.5828
7.289,8.5829
7.29,8.583
7.291,8.5831
7.292,8.5832
7.293,8.5833
7.294,8.5834
7.295,8.5835
7.296,8.5836
7.297,8.5837
7.298,8.5838
7.299,8.5839
7.3,8.584
7.301,8.5841
7.302,8.5842
7.303,8.5843
7.304,8.5844
7.305,8.5845
7.306,8.5846
7.307,8.5847
7.308,8.5848
7.309,8.5849
7.31,8.585
7.311,8.5851
7.312,8.5852
7.313,8.5853
7.314,8.5854
7.315,8.5855
7.316,8.5856
7.317,8.5857
7.318,8.5858
7.319,8.5859
7.32,8.586
7.321,8.5861
7.322,8.5862
7.323,8.5863
7.324,8.5864
7.325,8.5865
7.326,8.5866
7.327,8.5867
7.328,8.5868
7.329,8.5869
7.33,8.587
7.331,8.5871
7.332,8.5872
7.333,8.5873
7.334,8.5874
7.335,8.5875
7.336,8.5876
7.337,8.5877
7.338,8.5878
7.339,8.5879
7.34,8.588
7.341,8.5881
7.342,8.5882
7.343,8.5883
7.344,8.5884
7.345,8.5885
7.346,8.5886
7.347,8.5887
7.348,8.5888
7.349,8.5889
7.35,8.589
7.351,8.5891
7.352,8.5892
7.353,8.5893
7.354,8.5894
7.355,8.5895
7.356,8.5896
7.357,8.5897
7.358,8.5898
7.359,8.5899
7.36,8.59
7.361,8.5901
7.362,8.5902
7.363,8.5903
7.364,8.5904
7.365,8.5905
7.366,8.5906
7.367,8.5907
7.368,8.5908
7.369,8.5909
7.37,8.591
7.371,8.5911
7.372,8.5912
7.373,8.5913
7.374,8.5914
7.375,8.5915
7.376,8.5916
7.377,8.5917
7.378,8.5918
7.379,8.5919
7.38,8.592
7.381,8.5921
7.382,8.5922
7.383,8.5923
7.384,8.5924
7.385,8.5925
7.386,8.5926
7.387,8.5927
7.388,8.5928
7.389,8.5929
7.39,8.593
7.391,8.5931
7.392,8.5932
7.393,8.5933
7.394,8.5934
7.395,8.5935
7.396,8.5936
7.397,8.5937
7.398,8.5938
7.399,8.5939
7.4,8.594
7.401,8.5941
7.402,8.5942
7.403,8.5943
7.404,8.5944
7.405,8.5945
7.406,8.5946
7.407,8.5947
7.408,8.5948
7.409,8.5949
7.41,8.595
7.411,8.5951
7.412,8.5952
7.413,8.5953
7.414,8.5954
7.415,8.5955
7.416,8.5956
7.417,8.5957
7.418,8.5958
7.419,8.5959
7.42,8.596
7.421,8.5961
7.422,8.5962
7.423,8.5963
7.424,8.5964
7.425,8.5965
7.426,8.5966
7.427,8.5967
7.428,8.5968
7.429,8.5969
7.43,8.597
7.431,8.5971
7.432,8.5972
7.433,8.5973
7.434,8.5974
7.435,8.5975
7.436,8.5976
7.437,8.5977
7.438,8.5978
7.439,8.5979
7.44,8.598
7.441,8.5981
7.442,8.5982
7.443,8.5983
7.444,8.5984
7.445,8.5985
7.446,8.5986
7.447,8.5987
7.448,8.5988
7.449,8.5989
7.45,8.599
7.451,8.5991
7.452,8.5992
7.453,8.5993
7.454,8.5994
7.455,8.5995
7.456,8.5996
7.457,8.5997
7.458,8.5998
7.459,8.5999
7.46,8.6
7.461,8.6001
7.462,8.6002
7.463,8.6003
7.464,8.6004
7.465,8.6005
7.466,8.6006
7.467,8.6007
7.468,8.6008
7.469,8.6009
7.47,8.601
7.471,8.6011
7.472,8.6012
7.473,8.6013
7.474,8.6014
7.475,8.6015
7.476,8.6016
7.477,8.6017
7.478,8.6018
7.479,8.6019
7.48,8.602
7.481,8.6021
7.482,8.6022
7.483,8.6023
7.484,8.6024
7.485,8.6025
7.486,8.6026
7.487,8.6027
7.488,8.6028
7.489,8.6029
7.49,8.603
7.491,8.6031
7.492,8.6032
7.493,8.6033
7.494,8.6034
7.495,8.6035
7.496,8.6036
7.497,8.6037
7.498,8.6038
7.499,8.6039
7.5,8.604
7.501,8.6041
7.502,8.6042
7.503,8.6043
7.504,8.6044
7.505,8.6045
7.506,8.6046
7.507,8.6047
7.508,8.6048
7.509,8.6049
7.51,8.605
7.511,8.6051
7.512,8.6052
7.513,8.6053
7.514,8.6054
7.515,8.6055
7.516,8.6056
7.517,8.6057
7.518,8.6058
7.519,8.6059
7.52,8.606
7.521,8.6061
7.522,8.6062
7.523,8.6063
7.524,8.6064
7.525,8.6065
7.526,8.6066
7.527,8.6067
7.528,8.6068
7.529,8.6069
7.53,8.607
7.531,8.6071
7.532,8.6072
7.533,8.6073
7.534,8.6074
7.535,8.6075
7.536,8.6076
7.537,8.6077
7.538,8.6078
7.539,8.6079
7.54,8.608
7.541,8.6081
7.542,8.6082
7.543,8.6083
7.544,8.6084
7.545,8.6085
7.546,8.6086
7.547,8.6087
7.548,8.6088
7.549,8.6089
7.55,8.609
7.551,8.6091
7.552,8.6092
7.553,8.6093
7.554,8.6094
7.555,8.6095
7.556,8.6096
7.557,8.6097
7.558,8.6098
7.559,8.6099
7.56,8.61
7.561,8.6101
7.562,8.6102
7.563,8.6103
7.564,8.6104
7.565,8.6105
7.566,8.6106
7.567,8.6107
7.568,8.6108
7.569,8.6109
7.57,8.611
7.571,8.6111
7.572,8.6112
7.573,8.6113
7.574,8.6114
7.575,8.6115
7.576,8.6116
7.577,8.6117
7.578,8.6118
7.579,8.6119
7.58,8.612
7.581,8.6121
7.582,8.6122
7.583,8.6123
7.584,8.6124
7.585,8.6125
7.586,8.6126
7.587,8.6127
7.588,8.6128
7.589,8.6129
7.59,8.613
7.591,8.6131
7.592,8.6132
7.593,8.6133
7.594,8.6134
7.595,8.6135
7.596,8.6136
7.597,8.6137
7.598,8.6138
7.599,8.6139
7.6,8.614
7.601,8.6141
7.602,8.6142
7.603,8.6143
7.604,8.6144
7.605,8.6145
7.606,8.6146
7.607,8.6147
7.608,8.6148
7.609,8.6149
7.61,8.615
7.611,8.6151
7.612,8.6152
7.613,8.6153
7.614,8.6154
7.615,8.6155
7.616,8.6156
7.617,8.6157
7.618,8.6158
7.619,8.6159
7.62,8.616
7.621,8.6161
7.622,8.6162
7.623,8.6163
7.624,8.6164
7.625,8.6165
7.626,8.6166
7.627,8.6167
7.628,8.6168
7.629,8.6169
7.63,8.617
7.631,8.6171
7.632,8.6172
7.633,8.6173
7.634,8.6174
7.635,8.6175
7.636,8.6176
7.637,8.6177
7.638,8.6178
7.639,8.6179
7.64,8.618
7.641,8.6181
7.642,8.6182
7.643,8.6183
7.644,8.6184
7.645,8.6185
7.646,8.6186
7.647,8.6187
7.648,8.6188
7.649,8.6189
7.65,8.619
7.651,8.6191
7.652,8.6192
7.653,8.6193
7.654,8.6194
7.655,8.6195
7.656,8.6196
7.657,8.6197
7.658,8.6198
7.659,8.6199
7.66,8.62
7.661,8.6201
7.662,8.6202
7.663,8.6203
7.664,8.6204
7.665,8.6205
7.666,8.6206
7.667,8.6207
7.668,8.6208
7.669,8.6209
7.67,8.621
7.671,8.6211
7.672,8.6212
7.673,8.6213
7.674,8.6214
7.675,8.6215
7.676,8.6216
7.677,8.6217
7.678,8.6218
7.679,8.6219
7.68,8.622
7.681,8.6221
7.682,8.6222
7.683,8.6223
7.684,8.6224
7.685,8.6225
7.686,8.6226
7.687,8.6227
7.688,8.6228
7.689,8.6229
7.69,8.623
7.691,8.6231
7.692,8.6232
7.693,8.6233
7.694,8.6234
7.695,8.6235
7.696,8.6236
7.697,8.6237
7.698,8.6238
7.699,8.6239
7.7,8.624
7.701,8.6241
7.702,8.6242
7.703,8.6243
7.704,8.6244
7.705,8.6245
7.706,8.6246
7.707,8.6247
7.708,8.6248
7.709,8.6249
7.71,8.625
7.711,8.6251
7.712,8.6252
7.713,8.6253
7.714,8.6254
7.715,8.6255
7.716,8.6256
7.717,8.6257
7.718,8.6258
7.719,8.6259
7.72,8.626
7.721,8.6261
7.722,8.6262
7.723,8.6263
7.724,8.6264
7.725,8.6265
7.726,8.6266
7.727,8.6267
7.728,8.6268
7.729,8.6269
7.73,8.627
7.731,8.6271
7.732,8.6272
7.733,8.6273
7.734,8.6274
7.735,8.6275
7.736,8.6276
7.737,8.6277
7.738,8.6278
7.739,8.6279
7.74,8.628
7.741,8.6281
7.742,8.6282
7.743,8.6283
7.744,8.6284
7.745,8.6285
7.746,8.6286
7.747,8.6287
7.748,8.6288
7.749,8.6289
7.75,8.629
7.751,8.6291
7.752,8.6292
7.753,8.6293
7.754,8.6294
7.755,8.6295
7.756,8.6296
7.757,8.6297
7.758,8.6298
7.759,8.6299
7.76,8.63
7.761,8.6301
7.762,8.6302
7.763,8.6303
7.764,8.6304
7.765,8.6305
7.766,8.6306
7.767,8.6307
7.768,8.6308
7.769,8.6309
7.77,8.631
7.771,8.6311
7.772,8.6312
7.773,8.6313
7.774,8.6314
7.775,8.6315
7.776,8.6316
7.777,8.6317
7.778,8.6318
7.779,8.6319
7.78,8.632
7.781,8.6321
7.782,8.6322
7.783,8.6323
7.784,8.6324
7.785,8.6325
7.786,8.6326
7.787,8.6327
7.788,8.6328
7.789,8.6329
7.79,8.633
7.791,8.6331
7.792,8.6332
7.793,8.6333
7.794,8.6334
7.795,8.6335
7.796,8.6336
7.797,8.6337
7.798,8.6338
7.799,8.6339
7.8,8.634
7.801,8.6341
7.802,8.6342
7.803,8.6343
7.804,8.6344
7.805,8.6345
7.806,8.6346
7.807,8.6347
7.808,8.6348
7.809,8.6349
7.81,8.635
7.811,8.6351
7.812,8.6352
7.813,8.6353
7.814,8.6354
7.815,8.6355
7.816,8.6356
7.817,8.6357
7.818,8.6358
7.819,8.6359
7.82,8.636
7.821,8.6361
7.822,8.6362
7.823,8.6363
7.824,8.6364
7.825,8.6365
7.826,8.6366
7.827,8.6367
7.828,8.6368
7.829,8.6369
7.83,8.637
7.831,8.6371
7.832,8.6372
7.833,8.6373
7.834,8.6374
7.835,8.6375
7.836,8.6376
7.837,8.6377
7.838,8.6378
7.839,8.6379
7.84,8.638
7.841,8.6381
7.842,8.6382
7.843,8.6383
7.844,8.6384
7.845,8.6385
7.846,8.6386
7.847,8.6387
7.848,8.6388
7.849,8.6389
7.85,8.639
7.851,8.6391
7.852,8.6392
7.853,8.6393
7.854,8.6394
7.855,8.6395
7.856,8.6396
7.857,8.6397
7.858,8.6398
7.859,8.6399
7.86,8.64
7.861,8.6401
7.862,8.6402
7.863,8.6403
7.864,8.6404
7.865,8.6405
7.866,8.6406
7.867,8.6407
7.868,8.6408
7.869,8.6409
7.87,8.641
7.871,8.6411
7.872,8.6412
7.873,8.6413
7.874,8.6414
7.875,8.6415
7.876,8.6416
7.877,8.6417
7.878,8.6418
7.879,8.6419
7.88,8.642
7.881,8.6421
7.882,8.6422
7.883,8.6423
7.884,8.6424
7.885,8.6425
7.886,8.6426
7.887,8.6427
7.888,8.6428
7.889,8.6429
7.89,8.643
7.891,8.6431
7.892,8.6432
7.893,8.6433
7.894,8.6434
7.895,8.6435
7.896,8.6436
7.897,8.6437
7.898,8.6438
7.899,8.6439
7.9,8.644
7.901,8.6441
7.902,8.6442
7.903,8.6443
7.904,8.6444
7.905,8.6445
7.906,8.6446
7.907,8.6447
7.908,8.6448
7.909,8.6449
7.91,8.645
7.911,8.6451
7.912,8.6452
7.913,8.6453
7.914,8.6454
7.915,8.6455
7.916,8.6456
7.917,8.6457
7.918,8.6458
7.919,8.6459
7.92,8.646
7.921,8.6461
7.922,8.6462
7.923,8.6463
7.924,8.6464
7.925,8.6465
7.926,8.6466
7.927,8.6467
7.928,8.6468
7.929,8.6469
7.93,8.647
7.931,8.6471
7.932,8.6472
7.933,8.6473
7.934,8.6474
7.935,8.6475
7.936,8.6476
7.937,8.6477
7.938,8.6478
7.939,8.6479
7.94,8.648
7.941,8.6481
7.942,8.6482
7.943,8.6483
7.944,8.6484
7.945,8.6485
7.946,8.6486
7.947,8.6487
7.948,8.6488
7.949,8.6489
7.95,8.649
7.951,8.6491
7.952,8.6492
7.953,8.6493
7.954,8.6494
7.955,8.6495
7.956,8.6496
7.957,8.6497
7.958,8.6498
7.959,8.6499
7.96,8.65
7.961,8.6501
7.962,8.6502
7.963,8.6503
7.964,8.6504
7.965,8.6505
7.966,8.6506
7.967,8.6507
7.968,8.6508
7.969,8.6509
7.97,8.651
7.971,8.6511
7.972,8.6512
7.973,8.6513
7.974,8.6514
7.975,8.6515
7.976,8.6516
7.977,8.6517
7.978,8.6518
7.979,8.6519
7.98,8.652
7.981,8.6521
7.982,8.6522
7.983,8.6523
7.984,8.6524
7.985,8.6525
7.986,8.6526
7.987,8.6527
7.988,8.6528
7.989,8.6529
7.99,8.653
7.991,8.6531
7.992,8.6532
7.993,8.6533
7.994,8.6534
7.995,8.6535
7.996,8.6536
7.997,8.6537
7.998,8.6538
7.999,8.6539
8,8.654
8.001,8.6541
8.002,8.6542
8.003,8.6543
8.004,8.6544
8.005,8.6545
8.006,8.6546
8.007,8.6547
8.008,8.6548
8.009,8.6549
8.01,8.655
8.011,8.6551
8.012,8.6552
8.013,8.6553
8.014,8.6554
8.015,8.6555
8.016,8.6556
8.017,8.6557
8.018,8.6558
8.019,8.6559
8.02,8.656
8.021,8.6561
8.022,8.6562
8.023,8.6563
8.024,8.6564
8.025,8.6565
8.026,8.6566
8.027,8.6567
8.028,8.6568
8.029,8.6569
8.03,8.657
8.031,8.6571
8.032,8.6572
8.033,8.6573
8.034,8.6574
8.035,8.6575
8.036,8.6576
8.037,8.6577
8.038,8.6578
8.039,8.6579
8.04,8.658
8.041,8.6581
8.042,8.6582
8.043,8.6583
8.044,8.6584
8.045,8.6585
8.046,8.6586
8.047,8.6587
8.048,8.6588
8.049,8.6589
8.05,8.659
8.051,8.6591
8.052,8.6592
8.053,8.6593
8.054,8.6594
8.055,8.6595
8.056,8.6596
8.057,8.6597
8.058,8.6598
8.059,8.6599
8.06,8.66
8.061,8.6601
8.062,8.6602
8.063,8.6603
8.064,8.6604
8.065,8.6605
8.066,8.6606
8.067,8.6607
8.068,8.6608
8.069,8.6609
8.07,8.661
8.071,8.6611
8.072,8.6612
8.073,8.6613
8.074,8.6614
8.075,8.6615
8.076,8.6616
8.077,8.6617
8.078,8.6618
8.079,8.6619
8.08,8.662
8.081,8.6621
8.082,8.6622
8.083,8.6623
8.084,8.6624
8.085,8.6625
8.086,8.6626
8.087,8.6627
8.088,8.6628
8.089,8.6629
8.09,8.663
8.091,8.6631
8.092,8.6632
8.093,8.6633
8.094,8.6634
8.095,8.6635
8.096,8.6636
8.097,8.6637
8.098,8.6638
8.099,8.6639
8.1,8.664
8.101,8.6641
8.102,8.6642
8.103,8.6643
8.104,8.6644
8.105,8.6645
8.106,8.6646
8.107,8.6647
8.108,8.6648
8.109,8.6649
8.11,8.665
8.111,8.6651
8.112,8.6652
8.113,8.6653
8.114,8.6654
8.115,8.6655
8.116,8.6656
8.117,8.6657
8.118,8.6658
8.119,8.6659
8.12,8.666
8.121,8.6661
8.122,8.6662
8.123,8.6663
8.124,8.6664
8.125,8.6665
8.126,8.6666
8.127,8.6667
8.128,8.6668
8.129,8.6669
8.13,8.667
8.131,8.6671
8.132,8.6672
8.133,8.6673
8.134,8.6674
8.135,8.6675
8.136,8.6676
8.137,8.6677
8.138,8.6678
8.139,8.6679
8.14,8.668
8.141,8.6681
8.142,8.6682
8.143,8.6683
8.144,8.6684
8.145,8.6685
8.146,8.6686
8.147,8.6687
8.148,8.6688
8.149,8.6689
8.15,8.669
8.151,8.6691
8.152,8.6692
8.153,8.6693
8.154,8.6694
8.155,8.6695
8.156,8.6696
